field_id,year,field_name,crop_name,sowing_date,harvesting_date,productivity,previous_crop_name,enrich_error,cropwise_error,weather_error,soil_error,coord_source,season_duration_days,local_ndvi_missing,local_ndvi_is_ndvi_like,local_ndvi_count,local_ndvi_mean,local_ndvi_std,local_ndvi_min,local_ndvi_max,local_ndvi_first,local_ndvi_last,local_ndvi_trend,local_ndvi_l8_missing,local_ndvi_l8_is_ndvi_like,local_ndvi_l8_count,local_ndvi_l8_mean,local_ndvi_l8_std,local_ndvi_l8_min,local_ndvi_l8_max,local_ndvi_l8_first,local_ndvi_l8_last,local_ndvi_l8_trend,local_ndvi_ps8_missing,local_ndvi_ps8_is_ndvi_like,local_ndvi_ps8_count,local_ndvi_ps8_mean,local_ndvi_ps8_std,local_ndvi_ps8_min,local_ndvi_ps8_max,local_ndvi_ps8_first,local_ndvi_ps8_last,local_ndvi_ps8_trend,local_ndvi_s2a_missing,local_ndvi_s2a_is_ndvi_like,local_ndvi_s2a_count,local_ndvi_s2a_mean,local_ndvi_s2a_std,local_ndvi_s2a_min,local_ndvi_s2a_max,local_ndvi_s2a_first,local_ndvi_s2a_last,local_ndvi_s2a_trend,local_ndvi_s2b_missing,local_ndvi_s2b_is_ndvi_like,local_ndvi_s2b_count,local_ndvi_s2b_mean,local_ndvi_s2b_std,local_ndvi_s2b_min,local_ndvi_s2b_max,local_ndvi_s2b_first,local_ndvi_s2b_last,local_ndvi_s2b_trend,local_ndvi_s2c_missing,local_ndvi_s2c_is_ndvi_like,local_ndvi_s2c_count,local_ndvi_s2c_mean,local_ndvi_s2c_std,local_ndvi_s2c_min,local_ndvi_s2c_max,local_ndvi_s2c_first,local_ndvi_s2c_last,local_ndvi_s2c_trend,local_soil_moisture_missing,local_soil_moisture_is_ndvi_like,local_soil_moisture_count,local_soil_moisture_mean,local_soil_moisture_std,local_soil_moisture_min,local_soil_moisture_max,local_soil_moisture_first,local_soil_moisture_last,local_soil_moisture_trend,local_temperature_missing,local_temperature_is_ndvi_like,local_temperature_count,local_temperature_mean,local_temperature_std,local_temperature_min,local_temperature_max,local_temperature_first,local_temperature_last,local_temperature_trend,centroid_lat,centroid_lon,field_area,season_weather_days,season_weather_tmean_mean,season_weather_tmean_min,season_weather_tmean_max,season_weather_tmean_std,season_weather_tmin_min,season_weather_tmax_max,season_weather_precip_sum,season_weather_precip_mean,season_weather_rain_sum,season_weather_radiation_sum,season_weather_radiation_mean,season_weather_et0_sum,season_weather_et0_mean,season_weather_gdd_base5_sum,season_weather_heat_days,season_weather_dry_days,season_weather_frost_days
834,2025,Полив 1-7,Пшеница яровая,2025-06-04,2025-10-11,50.866667,Ячмень яровой,,,,,cropwise,129,False,True,36,0.5769722222222222,0.09540104999163361,0.336,0.676,0.655,0.336,-0.007944787644787645,True,True,0,,,,,,,,False,True,31,0.5186451612903226,0.1194359184065629,0.294,0.693,0.413,0.294,0.0009576612903225808,False,True,5,0.5144,0.10054571099753584,0.325,0.597,0.325,0.597,0.06339999999999998,False,True,5,0.6098,0.028195035023918687,0.586,0.665,0.6,0.586,-0.009800000000000008,False,True,7,0.388,0.1428385702212716,0.218,0.622,0.305,0.248,-0.0077857142857142864,False,False,130,0.718153846153846,0.04265839696192237,0.59075,0.8115,0.6425,0.6945,0.0001659028526949704,False,False,16,26.509375,4.549767121444239,17.3,35.4,27.2,22.75,-0.39360294117647054,55.014336054478015,69.85983348709517,9.27,130,15.576153846153847,0.4,26.4,5.3555837697484385,-3.3,32.0,311.8,2.3984615384615386,311.7,2225.31,17.11776923076923,413.16,3.1781538461538466,1397.8,2,86,10
640,2025,Полив 2-2,Пшеница яровая,2025-05-28,2025-09-21,4.794915,Горох,,,,,cropwise,116,False,True,35,0.5116571428571429,0.15098097190557166,0.215,0.73,0.378,0.215,0.00011288515406162426,True,True,0,,,,,,,,False,True,25,0.45224,0.17847829671979729,0.232,0.771,0.342,0.232,0.001043076923076923,False,True,6,0.5375,0.20607664431791714,0.323,0.761,0.338,0.323,-0.03557142857142856,False,True,6,0.5239999999999999,0.1970101520226813,0.243,0.723,0.243,0.315,-0.013199999999999995,False,True,5,0.48419999999999996,0.2084978656965102,0.254,0.77,0.254,0.368,0.06670000000000001,False,False,117,0.7233568376068377,0.044711782566295426,0.59275,0.816,0.7315,0.6965,0.0004992581935889942,False,False,24,28.150000000000002,5.742349983528811,17.0,36.4,18.7,22.2,-0.2402608695652174,55.00584751061514,69.84416477029443,109.77174,117,17.376068376068375,7.7,26.4,3.370679243035041,3.6,32.0,306.6,2.6205128205128205,306.6,2246.23,19.19854700854701,416.65,3.561111111111111,1448.0,2,74,0
800,2024,Полив 5-14,Пшеница яровая,2024-05-25,2024-09-28,24.933333,Ячмень яровой,,,,,cropwise,126,False,True,38,0.5818947368421054,0.11531074480305818,0.359,0.738,0.498,0.359,-0.0045258781048254735,True,True,0,,,,,,,,False,True,24,0.4844583333333334,0.1330300652630408,0.283,0.694,0.286,0.323,0.001340434782608697,False,True,8,0.439,0.14601027361114013,0.244,0.641,0.244,0.32,-0.0019523809523809515,False,True,6,0.4613333333333334,0.1442470873959756,0.237,0.652,0.237,0.37,0.0424,True,True,0,,,,,,,,False,False,127,0.695259842519685,0.04703825928109662,0.61425,0.79875,0.6705,0.65125,0.0006681825904574427,False,False,77,22.66168831168831,5.456289687104566,9.5,35.0,24.0,16.5,-0.18853514906146485,55.01810147963633,69.79503278677686,20.74903,127,16.08740157480315,4.8,25.0,4.710082870795513,-1.4,30.7,292.4,2.3023622047244094,292.4,2267.34,17.853070866141735,408.75,3.218503937007874,1408.3,2,67,2
800,2025,Полив 5-14,Пшеница яровая,2025-06-05,2025-10-15,19.07,Пшеница яровая,,,,,cropwise,132,False,True,40,0.5554499999999999,0.11838157584691969,0.287,0.697,0.555,0.287,-0.006897560975609758,True,True,0,,,,,,,,False,True,29,0.4927241379310345,0.12417893001125269,0.2,0.634,0.401,0.2,-0.005736453201970443,False,True,8,0.461125,0.13853197961120747,0.243,0.595,0.306,0.243,0.00886904761904762,False,True,6,0.5588333333333334,0.003890872509976254,0.551,0.562,0.551,0.561,0.001914285714285716,False,True,6,0.3918333333333333,0.13825027627056988,0.209,0.555,0.324,0.244,-0.035,False,False,133,0.7154360902255639,0.05330619501351533,0.4855,0.8182499999999999,0.685,0.4855,-0.00014229603860397257,False,False,13,29.86153846153845,4.901614876993792,22.4,37.5,31.45,22.4,-0.40494505494505506,55.01810147963633,69.79503278677686,20.74903,133,14.920300751879699,-3.8,26.5,6.120233414862986,-8.4,32.5,333.1,2.504511278195489,332.7,2246.63,16.891954887218045,406.28000000000003,3.0547368421052634,1373.6,2,86,13
689,2024,Полив 5-15,Пшеница яровая,2024-05-25,2024-10-08,11.392308,Ячмень яровой,,,,,cropwise,136,False,True,46,0.5156521739130434,0.16663944642241751,0.273,0.759,0.36,0.273,-0.006444650015417823,True,True,0,,,,,,,,False,True,28,0.4294642857142858,0.16825904393923954,0.242,0.723,0.263,0.242,-0.005867268746579091,False,True,10,0.44639999999999996,0.19139132686723292,0.23,0.75,0.23,0.273,-0.014703030303030305,False,True,5,0.35600000000000004,0.1174546721080094,0.215,0.542,0.215,0.269,-0.011199999999999998,True,True,0,,,,,,,,False,False,137,0.6867463503649635,0.055214594506653565,0.53625,0.798,0.67075,0.53625,0.0001832086452480072,False,False,79,22.234810126582282,5.780112972650821,8.9,35.3,23.5,14.0,-0.20351874391431352,55.01520349365497,69.80635375673758,25.53686,137,15.589781021897812,4.8,25.0,4.947303101816754,-2.2,30.7,292.4,2.1343065693430656,292.4,2377.73,17.355693430656935,431.8,3.151824817518248,1451.0,2,77,5
689,2025,Полив 5-15,Пшеница яровая,2025-06-04,2025-10-15,11.92,Пшеница яровая,,,,,cropwise,133,False,True,39,0.5137435897435897,0.11701845525029385,0.274,0.664,0.421,0.278,-0.003654048582995951,True,True,0,,,,,,,,False,True,24,0.469875,0.1241045636080049,0.214,0.635,0.398,0.214,-0.005976956521739132,False,True,7,0.42300000000000004,0.13060518475816454,0.238,0.562,0.296,0.238,0.012107142857142861,False,True,3,0.5383333333333333,0.02366901396810233,0.506,0.562,0.506,0.562,0.028000000000000025,False,True,6,0.38766666666666666,0.13457051022502003,0.23,0.549,0.311,0.235,-0.030914285714285724,False,False,134,0.7150522388059701,0.05334993490801316,0.4855,0.818,0.6427499999999999,0.4855,-0.00011081060861108013,False,False,16,29.793749999999996,4.820460137528366,22.9,38.3,27.1,22.9,-0.28102941176470586,55.01520349365497,69.80635375673758,25.53686,134,14.949253731343283,-3.8,26.5,6.106489651263935,-8.4,32.5,334.2,2.4940298507462684,333.8,2268.2,16.92686567164179,410.1,3.06044776119403,1387.4,2,86,13
786,2023,Полив 5-16,Пшеница яровая,2023-05-23,2023-09-09,14.060417,Лен,,,,,cropwise,109,False,True,33,0.4930606060606061,0.09568602044564084,0.343,0.632,0.374,0.343,0.0013910427807486622,False,True,1,0.365,0.0,0.365,0.365,0.365,0.365,0.0,False,True,38,0.42894736842105263,0.1473499142514745,0.254,0.642,0.254,0.276,-0.0002862457599299708,False,True,6,0.3678333333333333,0.1740042304721992,0.211,0.621,0.211,0.29,0.05408571428571428,False,True,7,0.40957142857142853,0.14771000270110068,0.232,0.582,0.232,0.303,0.03889285714285713,True,True,0,,,,,,,,False,False,110,0.5223840909090909,0.06925319714701007,0.42625,0.69275,0.43425,0.65,0.001310929152672272,False,False,63,31.703968253968252,6.916172108465262,8.7,46.85,37.75,21.75,-0.2257344470046083,55.01768394269877,69.81292157395869,47.9438,110,19.004545454545454,8.9,30.8,5.031923296922927,4.7,38.4,224.1,2.037272727272727,224.1,2227.62,20.25109090909091,493.43,4.485727272727273,1540.5,18,74,0
786,2024,Полив 5-16,Пшеница яровая,2024-05-25,2024-10-08,43.557143,Пшеница яровая,,,,,cropwise,136,False,True,44,0.54575,0.15105900788644272,0.262,0.764,0.434,0.262,-0.007008809020436928,True,True,0,,,,,,,,False,True,29,0.4616206896551725,0.17394874667122465,0.254,0.763,0.295,0.254,-0.007154187192118225,False,True,8,0.466625,0.1871128920598471,0.28,0.745,0.37,0.28,-0.04684523809523809,False,True,6,0.36600000000000005,0.06899758449878275,0.274,0.465,0.274,0.295,-0.006114285714285716,True,True,0,,,,,,,,False,False,137,0.6847609489051095,0.055143193396208885,0.53475,0.796,0.6697500000000001,0.53475,0.00017963718334048937,False,False,80,22.136874999999996,5.908044006638322,9.5,35.4,23.8,13.8,-0.20655239099859352,55.01768394269877,69.81292157395869,47.9438,137,15.589781021897812,4.8,25.0,4.947303101816754,-2.2,30.7,292.4,2.1343065693430656,292.4,2377.73,17.355693430656935,431.8,3.151824817518248,1451.0,2,77,5
786,2025,Полив 5-16,Пшеница яровая,2025-06-04,2025-10-15,18.527273,Пшеница яровая,,,,,cropwise,133,False,True,40,0.555425,0.09901209206455543,0.313,0.689,0.516,0.318,-0.003798030018761726,True,True,0,,,,,,,,False,True,18,0.46822222222222215,0.12201892182752073,0.229,0.597,0.411,0.229,-0.010406604747162023,False,True,7,0.451,0.1269971878203833,0.263,0.589,0.334,0.263,0.011071428571428569,False,True,4,0.53925,0.027279800219209806,0.501,0.573,0.501,0.573,0.02429999999999999,False,True,5,0.3928,0.15217016790422488,0.231,0.579,0.346,0.242,-0.0556,False,False,134,0.7136361940298508,0.05324660678411399,0.48475,0.81525,0.64175,0.48475,-0.0001048872180451129,False,False,15,29.163333333333334,4.483208176691727,22.95,36.9,25.7,23.2,-0.13160714285714284,55.01768394269877,69.81292157395869,47.9438,134,14.949253731343283,-3.8,26.5,6.106489651263935,-8.4,32.5,334.2,2.4940298507462684,333.8,2268.2,16.92686567164179,410.09,3.060373134328358,1387.4,2,86,13
411,2021,Поляково лев,Пшеница яровая,2021-05-21,2021-09-01,33.794203,Подсолнечник,,,,,cropwise,103,False,True,58,0.5396379310344827,0.1484892540261302,0.272,0.744,0.272,0.333,0.0012671875480636129,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,104,0.6920913461538463,0.060056414360833914,0.60975,0.84675,0.6699999999999999,0.6407499999999999,0.00012391443507948379,False,False,63,29.58650793650794,4.7027196314980015,20.75,41.45,28.6,30.6,-0.13001392089093702,50.37330177694316,82.53286184853967,139.15363,104,18.37403846153846,7.0,26.6,4.0342284361998875,0.2,33.0,243.9,2.3451923076923076,243.9,2335.93,22.46086538461538,470.15,4.520673076923076,1390.9,10,77,0
411,2023,Поляково лев,Пшеница яровая,2023-05-09,2023-09-09,27.965217,Подсолнечник,,,,,cropwise,123,False,True,64,0.494828125,0.0981630586523483,0.274,0.647,0.274,0.505,0.004220489926739926,False,True,2,0.41400000000000003,0.032,0.382,0.446,0.382,0.446,0.064,False,True,42,0.47057142857142853,0.12131897014484916,0.237,0.612,0.258,0.586,0.009119358236771737,False,True,12,0.4504166666666667,0.12488692107484896,0.192,0.609,0.192,0.531,0.03288461538461538,False,True,13,0.48030769230769227,0.07554049817088397,0.312,0.572,0.312,0.55,0.017104395604395608,True,True,0,,,,,,,,False,False,124,0.6658004032258062,0.05860095180333475,0.58975,0.82375,0.62375,0.75925,0.0007835208497246262,False,False,80,31.519374999999997,5.678470820509251,18.7,43.75,35.8,20.9,-0.11860700890764181,50.37330177694316,82.53286184853967,139.15363,124,18.09193548387097,7.4,30.5,4.647607722713349,1.1,36.8,281.8,2.27258064516129,281.8,2767.13,22.315564516129033,573.89,4.628145161290322,1623.4,13,88,0
411,2024,Поляково лев,Пшеница яровая,2024-05-05,2024-09-06,26.267143,Пшеница яровая,,,,,cropwise,124,False,True,68,0.5709558823529411,0.14902550451117313,0.293,0.751,0.41,0.293,-0.0005360346604573042,True,True,0,,,,,,,,False,True,44,0.5632272727272727,0.184917532434469,0.241,0.773,0.241,0.307,-0.002124453840732911,False,True,4,0.4375,0.02008108562802322,0.418,0.468,0.421,0.418,-0.003400000000000003,False,True,5,0.5024,0.19811875226742168,0.239,0.74,0.239,0.451,0.08030000000000001,True,True,0,,,,,,,,False,False,125,0.7618020000000001,0.05847669874402966,0.6605,0.8775,0.8325,0.80325,-0.0006322718894009215,False,False,84,26.31488095238096,4.1961772552236445,15.4,36.15,21.4,17.8,-0.01689126252910802,50.37330177694316,82.53286184853967,139.15363,125,18.2672,6.5,26.0,4.259573236839578,0.6,32.8,529.5,4.236,529.5,2657.39,21.25912,517.75,4.142,1658.4,10,68,0
389,2023,Поляково прав,Пшеница яровая,2023-05-09,2023-09-08,35.257143,Подсолнечник,,,,,cropwise,122,False,True,61,0.5905245901639345,0.08386554550703579,0.349,0.698,0.349,0.567,0.0023336858804865147,False,True,2,0.5715,0.0615,0.51,0.633,0.51,0.633,0.123,False,True,40,0.612825,0.04299644607406524,0.504,0.688,0.504,0.593,0.00037926829268292666,False,True,12,0.5385833333333333,0.14936446383111196,0.197,0.655,0.197,0.606,0.03508041958041958,False,True,15,0.5519333333333333,0.09626662049860388,0.327,0.676,0.36,0.327,-0.000960714285714285,True,True,0,,,,,,,,False,False,123,0.6647317073170732,0.05771223795071709,0.59,0.8215,0.62425,0.7715,0.0007589706053062646,False,False,77,31.76363636363636,5.874463978662203,17.2,43.4,35.45,17.2,-0.10223197854776803,50.37395785437755,82.51245569990404,7.89892,123,18.121951219512194,7.4,30.5,4.654476586073174,1.1,36.8,281.5,2.2886178861788617,281.5,2751.82,22.372520325203254,571.35,4.6451219512195125,1614.0,13,87,0
389,2024,Поляково прав,Пшеница яровая,2024-05-05,2024-09-06,44.775,Пшеница яровая,,,,,cropwise,124,False,True,60,0.6665666666666666,0.11594141719947286,0.389,0.791,0.392,0.489,0.0010283412058905257,True,True,0,,,,,,,,False,True,7,0.2982857142857143,0.03593531603834186,0.245,0.363,0.245,0.363,0.01764285714285714,False,True,7,0.6271428571428571,0.0749160073900452,0.489,0.711,0.543,0.489,-0.009392857142857147,False,True,9,0.5886666666666667,0.18323876348754498,0.268,0.808,0.268,0.548,0.03588333333333333,True,True,0,,,,,,,,False,False,125,0.7620600000000001,0.057978309737349194,0.66225,0.87725,0.83275,0.80375,-0.0006134132104454685,False,False,83,26.32168674698795,4.479001830301976,12.1,35.6,21.7,23.2,-0.007231014650938253,50.37395785437755,82.51245569990404,7.89892,125,18.2672,6.5,26.0,4.259573236839578,0.6,32.8,529.5,4.236,529.5,2657.39,21.25912,518.34,4.14672,1658.4,10,68,0
674,2024,Поповка 4-12/254,Пшеница яровая,2024-05-28,2024-09-30,46.898425,Чечевица,,,,,cropwise,125,False,True,45,0.5074888888888889,0.17525811088819473,0.286,0.768,0.297,0.288,-0.0028764163372859025,True,True,0,,,,,,,,False,True,20,0.4323499999999999,0.15893466424918135,0.257,0.78,0.287,0.257,-0.00848496240601504,False,True,9,0.3482222222222222,0.10483614493079484,0.238,0.543,0.243,0.284,0.0049166666666666655,False,True,2,0.2315,0.0005000000000000004,0.231,0.232,0.231,0.232,0.0010000000000000009,True,True,0,,,,,,,,False,False,126,0.6820992063492064,0.04637255405098351,0.6012500000000001,0.7855,0.648,0.61725,0.0005381657292838393,False,False,70,23.31214285714286,5.912785394587646,8.1,36.3,25.95,17.9,-0.23085906744816725,55.04905134220294,69.93054277432658,254.31857,126,16.321428571428573,4.8,25.2,4.575028964135171,-1.4,31.4,298.6,2.36984126984127,298.6,2222.95,17.642460317460316,408.76,3.244126984126984,1426.7,2,69,1
359,2022,Пр. Демидиха,Пшеница яровая,2022-05-18,2022-09-01,33.601316,Подсолнечник,,,,,cropwise,106,False,True,63,0.5117936507936508,0.18417892945428274,0.244,0.712,0.244,0.253,-0.0021694508448540707,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,107,0.6648177570093458,0.04776367507480174,0.5619999999999999,0.78575,0.665,0.5619999999999999,-0.0006283013969709439,False,False,74,28.429729729729726,5.460143789061259,18.2,42.7,42.7,34.35,-0.09067308404294705,50.42489267714692,82.5913967967884,151.73634,107,18.613084112149533,8.2,27.2,3.6883267262613977,2.1,32.9,261.3,2.4420560747663553,261.3,2432.51,22.733738317757012,492.21999999999997,4.60018691588785,1456.6,11,73,0
360,2022,Приданое 05-068-017-257,Пшеница яровая,2022-05-16,2022-08-29,29.36875,Подсолнечник,,,,,cropwise,105,False,True,58,0.5548103448275863,0.17076808804043142,0.257,0.75,0.27,0.349,0.001469469992925036,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,106,0.6687900943396226,0.04548596529337753,0.576,0.787,0.70075,0.576,-0.000506911101594579,False,False,72,28.072916666666668,6.363011262475408,18.1,44.5,31.9,30.9,-0.1637106887902759,50.4168892515818,82.61839408138329,33.5884,106,18.733018867924528,8.2,27.3,3.8151812365297313,2.4,32.7,252.6,2.383018867924528,252.6,2434.1,22.96320754716981,501.89,4.734811320754717,1455.7,11,69,0
293,2022,Пустоплес,Пшеница яровая,2022-05-16,2022-08-31,26.255843,Подсолнечник,,,,,cropwise,107,False,True,56,0.4774107142857143,0.1565631749242041,0.24,0.718,0.24,0.297,-0.0006036568694463434,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,108,0.6480925925925928,0.0352997185585877,0.56975,0.75025,0.70575,0.57125,-0.0005299332171063284,False,False,75,29.868000000000006,6.223453703531504,16.55,45.35,37.6,32.75,-0.12693883357041252,50.444401467920066,82.32368734354274,90.47301,108,18.775925925925925,8.3,27.6,3.692080372363867,2.5,33.3,228.5,2.115740740740741,228.5,2468.17,22.853425925925926,506.73,4.691944444444444,1487.8,13,78,0
293,2024,Пустоплес,Пшеница яровая,2024-05-19,2024-09-03,36.25618,Ячмень яровой,,,,,cropwise,107,False,True,56,0.5898035714285713,0.17731282078805338,0.285,0.803,0.393,0.313,-0.0025118591934381413,True,True,0,,,,,,,,False,True,42,0.6204285714285716,0.1851366474561223,0.271,0.818,0.284,0.271,-0.0010508062555708614,False,True,5,0.6292,0.15815865452133815,0.339,0.788,0.788,0.339,-0.1024,False,True,5,0.6784000000000001,0.20187481269341156,0.277,0.797,0.277,0.737,0.09109999999999999,True,True,0,,,,,,,,False,False,108,0.7439722222222221,0.04859391362463024,0.667,0.83625,0.68975,0.8075,-0.0005094886964474545,False,False,73,26.874657534246577,4.417215103012174,12.3,34.2,30.55,12.3,0.03530482537331853,50.444401467920066,82.32368734354274,90.47301,108,18.869444444444444,6.8,26.0,3.9570485244297116,2.0,32.7,417.0,3.861111111111111,417.0,2306.83,21.359537037037036,446.79,4.1369444444444445,1497.9,13,59,0
361,2022,Радуга,Пшеница яровая,2022-05-08,2022-08-25,43.57,Подсолнечник,,,,,cropwise,109,False,True,59,0.5276440677966101,0.1817779202634837,0.224,0.759,0.224,0.305,0.0037066627703097607,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,110,0.6771954545454545,0.042666177548634124,0.60675,0.79125,0.637,0.62175,6.208101345716013e-05,False,False,75,30.196666666666665,5.7244174861339,18.7,43.25,27.6,30.75,-0.11321479374110953,50.37100516844016,82.63467617280288,42.43349,110,18.080909090909092,6.3,26.5,3.883824157019036,0.4,33.0,341.2,3.1018181818181816,341.2,2527.74,22.979454545454544,490.74,4.4612727272727275,1438.9,11,74,0
361,2024,Радуга,Пшеница яровая,2024-04-29,2024-08-14,47.005,Подсолнечник,,,,,cropwise,107,False,True,57,0.6457192982456141,0.15354840992006796,0.362,0.808,0.517,0.362,0.0003063909774436087,True,True,0,,,,,,,,False,True,43,0.6561162790697674,0.18724951756417194,0.258,0.829,0.259,0.37,0.0019936575052854127,False,True,7,0.647,0.14412098092525302,0.382,0.821,0.821,0.382,-0.07028571428571428,False,True,8,0.620125,0.1990530315644552,0.259,0.823,0.259,0.448,0.009440476190476194,True,True,0,,,,,,,,False,False,108,0.7779930555555553,0.05230374980287129,0.68175,0.8795,0.733,0.68175,-0.000437352929968466,False,False,74,26.90945945945946,3.988316345951446,16.9,36.35,22.5,32.35,0.0003450573861532769,50.37100516844016,82.63467617280288,42.43349,108,17.937037037037037,6.9,25.2,4.41322911492826,0.3,34.1,527.3,4.882407407407407,527.3,2354.6,21.80185185185185,437.36,4.04962962962963,1397.2,13,61,0
316,2021,Радужный,Пшеница яровая,2021-05-19,2021-09-20,33.544828,Ячмень яровой,,,,,cropwise,124,False,True,62,0.49969354838709673,0.15152457361758057,0.35,0.771,0.35,0.357,-0.0007625343103925863,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,125,0.6177959999999999,0.049662625625313046,0.537,0.75375,0.5760000000000001,0.60375,0.0003174070660522273,False,False,80,31.215625,5.693415021704899,21.2,46.65,31.7,32.15,-0.08069327238631036,50.04991441679226,82.72853035578952,29.21,125,18.0656,7.1,26.6,4.248408718567459,-0.4,33.8,254.3,2.0344,254.3,2673.92,21.39136,534.86,4.27888,1633.2,19,90,1
457,2024,Раздольное 24,Пшеница яровая,2024-05-04,2024-08-29,28.333333,Подсолнечник,,,,,cropwise,117,False,True,61,0.6366885245901638,0.13742390335228172,0.364,0.79,0.374,0.453,-0.00038714965626652543,True,True,0,,,,,,,,False,True,43,0.6024186046511629,0.18671383807389738,0.24,0.814,0.24,0.439,-0.0002836001208094231,False,True,6,0.5908333333333333,0.1669085744418849,0.291,0.782,0.291,0.525,0.00894285714285715,False,True,10,0.5706,0.19116652426614866,0.251,0.794,0.251,0.449,0.015793939393939395,True,True,0,,,,,,,,False,False,118,0.772101694915254,0.06646120983236387,0.6265000000000001,0.88575,0.8335,0.6265000000000001,-0.0011446977748074455,False,False,79,25.14113924050633,3.388100542252185,17.2,32.75,19.2,23.1,0.006679649464459594,50.1891641648531,82.91283880003706,23.634,118,18.527118644067794,7.4,25.8,4.0379693885087535,0.9,32.6,379.2,3.2135593220338983,379.2,2576.74,21.836779661016948,495.94,4.202881355932203,1596.2,16,68,0
457,2025,Раздольное 24,Пшеница яровая,2025-05-17,2025-09-17,34.4,Пшеница яровая,,,,,cropwise,123,False,True,58,0.5939827586206896,0.13083030485423508,0.377,0.793,0.486,0.377,-0.002678981205204712,True,True,0,,,,,,,,False,True,41,0.5959756097560975,0.1785094774835708,0.278,0.791,0.278,0.339,-0.0029430313588850177,False,True,4,0.5715,0.1919081811700585,0.31,0.796,0.31,0.472,0.03979999999999998,False,True,13,0.6501538461538462,0.12922541197686976,0.447,0.786,0.447,0.451,-0.01235714285714286,False,True,12,0.5478333333333333,0.19720329330132622,0.289,0.813,0.289,0.359,-0.0029930069930069934,False,False,124,0.7611874999999999,0.0679969136589088,0.6285,0.897,0.76375,0.8572500000000001,0.0007130613690007869,False,False,31,26.39516129032258,4.612314422155556,15.55,33.65,32.5,23.0,0.010806451612903233,50.1891641648531,82.91283880003706,23.634,124,17.195967741935487,5.1,26.4,4.301920036327897,-0.2,33.3,491.1,3.960483870967742,491.1,2643.96,21.32225806451613,496.36,4.002903225806452,1512.3,9,77,2
412,2021,Раскарчевка,Пшеница яровая,2021-05-23,2021-08-27,34.407273,Подсолнечник,,,,,cropwise,96,False,True,50,0.5706199999999999,0.17636347581061107,0.264,0.786,0.332,0.264,-0.00040859543817527003,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,97,0.6976056701030927,0.060585319781318064,0.6124999999999999,0.8495,0.661,0.64125,0.0004237751157163898,False,False,60,29.6325,5.718404679920208,18.85,44.45,35.9,33.3,-0.15131286468463462,50.34444163369686,82.53953811937366,55.32,97,18.587628865979383,7.6,26.6,3.9140049289581924,3.6,33.0,238.1,2.454639175257732,238.1,2194.35,22.62216494845361,442.89,4.565876288659794,1318.0,10,71,0
412,2022,Раскарчевка,Пшеница яровая,2021-09-11,2022-07-28,24.789091,Пшеница яровая,,,,,cropwise,320,False,True,58,0.4555689655172414,0.1537251367133903,0.183,0.655,0.183,0.404,0.007138607770155956,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,True,True,0,,,,,,,,False,False,208,0.547391826923077,0.1587796034043393,0.28325,0.7905,0.4245,0.64525,0.002175775311644877,False,False,134,10.443283582089547,21.66226496806017,-23.35,42.6,-23.35,32.95,0.4977987256698961,50.34444163369686,82.53953811937366,55.32,321,3.267601246105919,-22.5,27.3,12.098747785795748,-27.4,32.7,648.8,2.021183800623053,347.5,4143.51,12.908130841121496,723.55,2.25404984423676,1400.6,11,215,192
412,2025,Раскарчевка,Пшеница яровая,2025-05-09,2025-08-17,46.632727,Подсолнечник,,,,,cropwise,100,False,True,50,0.55834,0.17694774482880532,0.253,0.767,0.26,0.313,0.006006578631452581,True,True,0,,,,,,,,False,True,29,0.5036206896551725,0.18052784937378605,0.222,0.761,0.222,0.263,0.004946305418719212,False,True,4,0.5782499999999999,0.1832871722188981,0.363,0.76,0.43,0.363,-0.0201,False,True,10,0.5509999999999999,0.18769549808133384,0.232,0.737,0.232,0.254,-0.015418181818181814,False,True,5,0.599,0.09606872540010096,0.407,0.652,0.641,0.407,-0.04740000000000001,False,False,101,0.782658415841584,0.04943079123626202,0.70025,0.8939999999999999,0.725,0.8305,0.0002611822947000584,False,False,30,31.64833333333333,4.236261782384192,24.3,40.6,32.45,24.3,-0.11271412680756392,50.34444163369686,82.53953811937366,55.32,101,18.327722772277227,5.2,27.6,4.105444798368591,1.2,32.8,320.7,3.175247524752475,320.7,2318.37,22.954158415841583,451.01,4.465445544554456,1346.1,9,54,0
